fragment18:32769-33146(-),NM_002533.4,60.465,43,17,0,133,5,1846,1974,5.54e-10,63.4,79.07,-2,1
fragment18:32769-33146(-),NM_002533.4,52.632,38,18,0,12,125,1967,1854,1.05e-05,49.2,65.79,3,-1
fragment18:32769-33146(-),NM_002533.4,57.143,35,15,0,3,107,1025,921,1.33e-04,45.5,62.86,3,-1
fragment18:32769-33146(-),NM_007126.5,56.818,44,19,0,133,2,942,1073,5.54e-10,63.4,72.73,-2,3
fragment18:32769-33146(-),NM_007126.5,51.163,43,21,0,133,5,1761,1889,2.14e-06,51.5,60.47,-2,3
fragment18:32769-33146(-),NM_009503.4,56.818,44,19,0,133,2,999,1130,5.54e-10,63.4,72.73,-2,3
fragment18:32769-33146(-),NM_009503.4,51.163,43,21,0,133,5,1818,1946,2.14e-06,51.5,60.47,-2,3
fragment18:32769-33146(-),NM_145207.3,62.500,40,15,0,133,14,1182,1301,5.12e-09,60.2,70.00,-2,3
fragment18:32769-33146(-),NM_145207.3,53.488,43,20,0,133,5,2004,2132,5.12e-09,60.2,72.09,-2,3
fragment18:32769-33146(-),NM_145207.3,60.000,30,12,0,15,104,1300,1211,0.016,38.6,63.33,3,-1
fragment18:32769-33146(-),NM_001163511.2,60.000,40,16,0,133,14,1508,1627,1.33e-08,58.8,70.00,-2,2
fragment18:32769-33146(-),NM_001163511.2,53.488,43,20,0,133,5,2330,2458,1.82e-08,58.3,72.09,-2,2
fragment18:32769-33146(-),NM_024063.3,60.000,40,16,0,133,14,752,871,2.50e-08,57.9,70.00,-2,2
fragment18:32769-33146(-),NM_024063.3,55.000,40,18,0,6,125,879,760,5.54e-06,50.1,60.00,3,-3
fragment18:32769-33146(-),NM_024063.3,55.556,36,16,0,133,26,1544,1651,7.03e-05,46.4,66.67,-2,2
fragment18:32769-33146(-),NM_002803.4,58.140,43,18,0,133,5,652,780,3.44e-08,57.4,65.12,-2,1
fragment18:32769-33146(-),NM_002803.4,60.606,33,13,0,27,125,758,660,9.66e-05,46.0,66.67,3,-2
fragment18:32769-33146(-),NM_001368661.1,58.140,43,18,0,133,5,651,779,3.44e-08,57.4,65.12,-2,3
fragment18:32769-33146(-),NM_001368661.1,63.636,33,12,0,27,125,757,659,1.05e-05,49.2,72.73,3,-1
fragment18:32769-33146(-),NM_002802.3,53.488,43,20,0,133,5,658,786,4.73e-08,57.0,65.12,-2,1
fragment18:32769-33146(-),NM_002802.3,57.576,33,14,0,27,125,764,666,0.004,40.5,66.67,3,-3
fragment18:32769-33146(-),NM_008947.3,53.488,43,20,0,133,5,620,748,4.73e-08,57.0,65.12,-2,2
fragment18:32769-33146(-),NM_008947.3,57.576,33,14,0,27,125,726,628,0.004,40.5,66.67,3,-3
fragment18:32769-33146(-),NM_002805.6,58.140,43,18,0,133,5,565,693,6.49e-08,56.5,65.12,-2,1
fragment18:32769-33146(-),NM_002805.6,51.515,33,16,0,27,125,671,573,0.029,37.7,60.61,3,-1
fragment18:32769-33146(-),NM_008950.1,58.140,43,18,0,133,5,511,639,6.49e-08,56.5,65.12,-2,1
fragment18:32769-33146(-),NM_008950.1,51.515,33,16,0,27,125,617,519,0.016,38.6,57.58,3,-1
fragment18:32769-33146(-),NM_002804.5,57.895,38,16,0,118,5,791,904,4.37e-07,53.8,71.05,-2,2
fragment18:32769-33146(-),NM_002804.5,58.065,31,13,0,27,119,882,790,0.021,38.2,61.29,3,-2
fragment18:32769-33146(-),NM_001293806.1,57.143,42,18,0,130,5,2907,3032,4.37e-07,53.8,69.05,-2,3
fragment18:32769-33146(-),NM_008948.2,57.895,38,16,0,118,5,872,985,4.37e-07,53.8,71.05,-2,2
fragment18:32769-33146(-),NM_008948.2,61.290,31,12,0,27,119,963,871,0.004,40.5,64.52,3,-2
fragment18:32769-33146(-),NM_001033256.4,55.000,40,18,0,133,14,698,817,8.24e-07,52.8,65.00,-2,2
fragment18:32769-33146(-),NM_001033256.4,50.000,36,18,0,133,26,1496,1603,1.82e-04,45.1,66.67,-2,2
fragment18:32769-33146(-),NM_001033256.4,47.500,40,21,0,6,125,825,706,1.82e-04,45.1,57.50,3,-2
fragment18:32769-33146(-),NM_011835.3,75.000,28,7,0,85,2,863,946,1.06e-06,49.6,78.57,-2,2
fragment18:32769-33146(-),NM_011835.3,26.471,34,25,0,288,187,77,178,1.06e-06,22.1,47.06,-3,2
fragment18:32769-33146(-),NM_011835.3,64.286,28,10,0,3,86,945,862,0.008,39.6,67.86,3,-1
fragment18:32769-33146(-),NM_032116.5,75.000,28,7,0,85,2,962,1045,1.13e-06,52.4,82.14,-2,2
fragment18:32769-33146(-),NM_032116.5,75.000,28,7,0,3,86,1044,961,5.12e-05,46.9,78.57,3,-2
fragment18:32769-33146(-),NM_153572.2,75.000,28,7,0,85,2,857,940,1.13e-06,52.4,82.14,-2,2
fragment18:32769-33146(-),NM_153572.2,71.429,28,8,0,3,86,939,856,1.32e-04,44.1,75.00,3,-3
fragment18:32769-33146(-),NM_153572.2,70.000,10,3,0,286,315,519,490,1.32e-04,22.1,100.00,1,-3
fragment18:32769-33146(-),NM_002806.5,53.488,43,20,0,133,5,477,605,2.14e-06,51.5,62.79,-2,3
fragment18:32769-33146(-),NM_001287492.4,60.000,30,12,0,91,2,2075,2164,2.14e-06,51.5,76.67,-2,2
fragment18:32769-33146(-),NM_025959.3,53.488,43,20,0,133,5,481,609,2.14e-06,51.5,62.79,-2,1
fragment18:32769-33146(-),NM_021891.3,60.000,30,12,0,91,2,1525,1614,2.14e-06,51.5,76.67,-2,1
fragment18:32769-33146(-),NM_000287.4,75.000,28,7,0,88,5,2243,2326,4.03e-06,50.6,82.14,-2,2
fragment18:32769-33146(-),NM_000287.4,61.538,26,10,0,21,98,2310,2233,0.040,37.3,69.23,3,-1
fragment18:32769-33146(-),NM_145488.2,75.000,28,7,0,88,5,2239,2322,4.03e-06,50.6,82.14,-2,1
fragment18:32769-33146(-),NM_145488.2,69.231,26,8,0,21,98,2306,2229,0.002,41.4,73.08,3,-2
fragment18:32769-33146(-),NM_001321967.2,72.414,29,8,0,91,5,449,535,5.54e-06,50.1,75.86,-2,2
fragment18:32769-33146(-),NM_001321967.2,68.966,29,9,0,6,92,534,448,4.73e-04,43.7,68.97,3,-3
fragment18:32769-33146(-),NM_026487.3,72.414,29,8,0,91,5,422,508,5.54e-06,50.1,75.86,-2,2
fragment18:32769-33146(-),NM_026487.3,65.517,29,10,0,6,92,507,421,8.92e-04,42.8,65.52,3,-3
fragment18:32769-33146(-),NM_000466.3,52.381,42,20,0,130,5,2666,2791,7.61e-06,49.6,66.67,-2,2
fragment18:32769-33146(-),NM_007044.4,75.000,28,7,0,85,2,989,1072,7.61e-06,49.6,78.57,-2,2
fragment18:32769-33146(-),NM_007044.4,64.286,28,10,0,3,86,1071,988,0.006,40.0,71.43,3,-3
fragment18:32769-33146(-),NM_001387690.1,75.000,28,7,0,85,2,1699,1782,1.05e-05,49.2,78.57,-2,1
fragment18:32769-33146(-),NM_001387690.1,72.727,22,6,0,21,86,1763,1698,0.021,38.2,77.27,3,-1
fragment18:32769-33146(-),NM_001368655.1,75.000,28,7,0,85,2,941,1024,1.05e-05,49.2,78.57,-2,2
fragment18:32769-33146(-),NM_001368655.1,72.727,22,6,0,21,86,1005,940,0.040,37.3,77.27,3,-3
fragment18:32769-33146(-),NM_014946.4,67.857,28,9,0,85,2,1405,1488,2.71e-05,47.8,78.57,-2,1
fragment18:32769-33146(-),NM_001162870.2,67.857,28,9,0,85,2,1420,1503,2.71e-05,47.8,78.57,-2,1
fragment18:32769-33146(-),NM_001162870.2,63.636,22,8,0,21,86,1484,1419,0.033,33.6,68.18,3,-3
fragment18:32769-33146(-),NM_001162870.2,34.146,41,27,0,67,189,128,6,0.033,24.0,48.78,1,-3
fragment18:32769-33146(-),NM_006503.4,51.351,37,18,0,115,5,609,719,1.82e-04,45.1,62.16,-2,3
fragment18:32769-33146(-),NM_011874.2,51.351,37,18,0,115,5,645,755,1.82e-04,45.1,62.16,-2,3
fragment18:32769-33146(-),NM_014109.4,51.429,35,17,0,124,20,1435,1539,4.73e-04,43.7,62.86,-2,1
fragment18:32769-33146(-),NM_018086.4,51.613,31,15,0,94,2,1868,1960,4.73e-04,43.7,67.74,-2,2
fragment18:32769-33146(-),NM_027435.3,51.429,35,17,0,124,20,1377,1481,4.73e-04,43.7,62.86,-2,3
fragment18:32769-33146(-),NM_001267846.1,51.613,31,15,0,94,2,1952,2044,4.73e-04,43.7,67.74,-2,2
fragment18:32769-33146(-),NM_017552.4,51.429,35,17,0,124,20,1620,1724,6.49e-04,43.2,62.86,-2,3
fragment18:32769-33146(-),NM_004869.4,78.261,23,5,0,85,17,722,790,6.49e-04,43.2,86.96,-2,2
fragment18:32769-33146(-),NM_013245.3,78.261,23,5,0,85,17,646,714,6.49e-04,43.2,86.96,-2,1
fragment18:32769-33146(-),NM_126165.2,78.261,23,5,0,85,17,686,754,6.49e-04,43.2,86.96,-2,2
fragment18:32769-33146(-),NM_126165.2,73.913,23,6,0,18,86,753,685,0.040,37.3,73.91,3,-1
fragment18:32769-33146(-),NM_001362349.1,51.429,35,17,0,124,20,1620,1724,6.49e-04,43.2,62.86,-2,3
fragment18:32769-33146(-),NM_009190.2,78.261,23,5,0,85,17,783,851,6.49e-04,43.2,86.96,-2,3
fragment18:32769-33146(-),NM_019685.3,73.913,23,6,0,82,14,315,383,0.004,40.5,78.26,-2,3
fragment18:32769-33146(-),NM_003707.3,73.913,23,6,0,82,14,284,352,0.004,40.5,78.26,-2,2
fragment18:32769-33146(-),NM_001305652.1,41.026,39,23,0,136,20,800,916,0.006,40.0,58.97,-2,2
fragment18:32769-33146(-),NM_006178.4,61.538,26,10,0,82,5,1722,1799,0.008,39.6,73.08,-2,3
fragment18:32769-33146(-),NM_006178.4,46.875,32,17,0,124,29,831,926,0.016,38.6,62.50,-2,3
fragment18:32769-33146(-),NM_008740.4,61.538,26,10,0,82,5,1690,1767,0.008,39.6,73.08,-2,1
fragment18:32769-33146(-),NM_008740.4,46.875,32,17,0,124,29,799,894,0.016,38.6,62.50,-2,1
fragment18:32769-33146(-),NM_001039211.3,57.692,26,11,0,82,5,1512,1589,0.011,39.1,76.92,-2,3
fragment18:32769-33146(-),NM_031921.6,57.692,26,11,0,82,5,1162,1239,0.011,39.1,76.92,-2,1
fragment18:32769-33146(-),NM_001079866.2,41.026,39,23,0,136,20,732,848,0.016,38.6,56.41,-2,3
fragment18:32769-33146(-),NM_179203.3,57.692,26,11,0,82,5,1134,1211,0.016,38.6,76.92,-2,3
fragment18:32769-33146(-),NM_001170535.3,53.846,26,12,0,82,5,1149,1226,0.021,38.2,76.92,-2,3
fragment18:32769-33146(-),NM_004237.4,78.947,19,4,0,82,26,638,694,0.040,37.3,84.21,-2,2
fragment18:32769-33146(-),NM_027182.2,78.947,19,4,0,82,26,709,765,0.040,37.3,84.21,-2,1
fragment18:32972-33133(-),NM_014263.4,74.510,51,13,0,156,4,1039,1191,3.78e-19,90.9,86.27,-3,1
fragment18:32972-33133(-),NM_014263.4,55.556,36,16,0,5,112,1190,1083,1.69e-07,46.6,66.67,2,-2
fragment18:32972-33133(-),NM_014263.4,66.667,15,5,0,112,156,1083,1039,1.69e-07,23.5,73.33,1,-1
fragment18:32972-33133(-),NM_013771.5,74.510,51,13,0,156,4,1056,1208,3.78e-19,90.9,86.27,-3,3
fragment18:32972-33133(-),NM_013771.5,55.556,36,16,0,5,112,1207,1100,1.10e-05,46.2,63.89,2,-2
fragment18:32972-33133(-),NM_006796.3,64.706,51,18,0,156,4,1088,1240,2.61e-16,81.5,80.39,-3,2
fragment18:32972-33133(-),NM_006796.3,70.000,30,9,0,5,94,1239,1150,1.72e-06,48.8,76.67,2,-2
fragment18:32972-33133(-),NM_027130.2,64.706,51,18,0,156,4,1131,1283,2.61e-16,81.5,80.39,-3,3
fragment18:32972-33133(-),NM_027130.2,70.000,30,9,0,5,94,1282,1193,1.72e-06,48.8,76.67,2,-1
fragment18:32972-33133(-),NM_054070.3,64.706,51,18,0,156,4,967,1119,2.61e-16,81.5,80.39,-3,1
fragment18:32972-33133(-),NM_054070.3,66.667,30,10,0,5,94,1118,1029,2.04e-05,45.3,70.00,2,-3
fragment18:32972-33133(-),NM_003119.4,62.745,51,19,0,156,4,961,1113,1.49e-14,75.6,76.47,-3,1
fragment18:32972-33133(-),NM_003119.4,68.966,29,9,0,5,91,1112,1026,5.15e-05,43.9,72.41,2,-3
fragment18:32972-33133(-),NM_153176.5,62.745,51,19,0,156,4,965,1117,1.49e-14,75.6,76.47,-3,2
fragment18:32972-33133(-),NM_153176.5,62.069,29,11,0,5,91,1116,1030,4.47e-04,40.8,68.97,2,-3
fragment18:32972-33133(-),NM_002533.4,62.500,40,15,0,120,1,1846,1965,8.05e-10,59.9,80.00,-3,1
fragment18:32972-33133(-),NM_002533.4,48.936,47,24,0,147,7,868,1008,4.60e-08,54.1,68.09,-3,1
fragment18:32972-33133(-),NM_002533.4,54.054,37,17,0,2,112,1964,1854,4.35e-06,47.5,64.86,2,-1
fragment18:32972-33133(-),NM_002533.4,60.000,30,12,0,5,94,1010,921,2.41e-04,41.7,66.67,2,-1
fragment18:32972-33133(-),NM_026171.2,51.064,47,23,0,141,1,1874,2014,8.05e-10,59.9,76.60,-3,2
fragment18:32972-33133(-),NM_026171.2,48.936,47,24,0,147,7,917,1057,3.37e-08,54.5,68.09,-3,2
fragment18:32972-33133(-),NM_026171.2,51.351,37,18,0,2,112,2013,1903,5.15e-05,43.9,62.16,2,-3
fragment18:32972-33133(-),NM_026171.2,60.000,30,12,0,5,94,1059,970,9.55e-05,43.0,66.67,2,-3
fragment18:32972-33133(-),NM_145207.3,62.500,40,15,0,120,1,1182,1301,1.50e-09,59.0,70.00,-3,3
fragment18:32972-33133(-),NM_145207.3,55.000,40,18,0,120,1,2004,2123,7.11e-09,56.8,72.50,-3,3
fragment18:32972-33133(-),NM_145207.3,60.000,30,12,0,2,91,1300,1211,0.004,37.7,63.33,2,-1
fragment18:32972-33133(-),NM_007126.5,57.500,40,17,0,120,1,942,1061,2.05e-09,58.6,75.00,-3,3
fragment18:32972-33133(-),NM_007126.5,55.263,38,17,0,120,7,1761,1874,1.03e-06,49.6,65.79,-3,3
fragment18:32972-33133(-),NM_009503.4,57.500,40,17,0,120,1,999,1118,2.05e-09,58.6,75.00,-3,3
fragment18:32972-33133(-),NM_009503.4,55.263,38,17,0,120,7,1818,1931,1.03e-06,49.6,65.79,-3,3
fragment18:32972-33133(-),NM_001163511.2,60.000,40,16,0,120,1,1508,1627,3.82e-09,57.7,70.00,-3,2
fragment18:32972-33133(-),NM_001163511.2,55.000,40,18,0,120,1,2330,2449,2.47e-08,55.0,72.50,-3,2
fragment18:32972-33133(-),NM_001163511.2,56.667,30,13,0,2,91,1626,1537,0.018,35.5,60.00,2,-1
fragment18:32972-33133(-),NM_024063.3,60.000,40,16,0,120,1,752,871,7.11e-09,56.8,70.00,-3,2
fragment18:32972-33133(-),NM_024063.3,59.459,37,15,0,2,112,870,760,2.34e-06,48.4,62.16,2,-3
fragment18:32972-33133(-),NM_024063.3,55.556,36,16,0,120,13,1544,1651,1.70e-05,45.5,66.67,-3,2
fragment18:32972-33133(-),NM_002803.4,66.667,36,12,0,120,13,652,759,1.81e-08,55.4,75.00,-3,1
fragment18:32972-33133(-),NM_002803.4,60.606,33,13,0,14,112,758,660,2.77e-05,44.8,66.67,2,-2
fragment18:32972-33133(-),NM_001368661.1,66.667,36,12,0,120,13,651,758,1.81e-08,55.4,75.00,-3,3
fragment18:32972-33133(-),NM_001368661.1,63.636,33,12,0,14,112,757,659,3.19e-06,48.0,72.73,2,-1
fragment18:32972-33133(-),NM_002805.6,66.667,36,12,0,120,13,565,672,2.47e-08,55.0,75.00,-3,1
fragment18:32972-33133(-),NM_002805.6,51.515,33,16,0,14,112,671,573,0.007,36.8,60.61,2,-1
fragment18:32972-33133(-),NM_008950.1,66.667,36,12,0,120,13,511,618,2.47e-08,55.0,75.00,-3,1
fragment18:32972-33133(-),NM_008950.1,51.515,33,16,0,14,112,617,519,0.004,37.7,57.58,2,-1
fragment18:32972-33133(-),NM_002802.3,57.895,38,16,0,120,7,658,771,6.28e-08,53.6,71.05,-3,1
fragment18:32972-33133(-),NM_002802.3,57.576,33,14,0,14,112,764,666,0.001,39.5,66.67,2,-3
fragment18:32972-33133(-),NM_008947.3,57.895,38,16,0,120,7,620,733,6.28e-08,53.6,71.05,-3,2
fragment18:32972-33133(-),NM_008947.3,57.576,33,14,0,14,112,726,628,0.001,39.5,66.67,2,-3
fragment18:32972-33133(-),NM_001033256.4,55.000,40,18,0,120,1,698,817,2.18e-07,51.8,65.00,-3,2
fragment18:32972-33133(-),NM_001033256.4,50.000,36,18,0,120,13,1496,1603,4.34e-05,44.2,66.67,-3,2
fragment18:32972-33133(-),NM_001033256.4,51.351,37,18,0,2,112,816,706,7.01e-05,43.5,59.46,2,-2
fragment18:32972-33133(-),NM_002804.5,63.636,33,12,0,105,7,791,889,2.98e-07,51.4,78.79,-3,2
fragment18:32972-33133(-),NM_002804.5,58.065,31,13,0,14,106,882,790,0.005,37.3,61.29,2,-2
fragment18:32972-33133(-),NM_008948.2,63.636,33,12,0,105,7,872,970,2.98e-07,51.4,78.79,-3,2
fragment18:32972-33133(-),NM_008948.2,61.290,31,12,0,14,106,963,871,0.001,39.5,64.52,2,-2
fragment18:32972-33133(-),NM_001293806.1,58.974,39,16,0,117,1,2907,3023,5.55e-07,50.5,69.23,-3,3
fragment18:32972-33133(-),NM_001293806.1,51.351,37,18,0,2,112,3022,2912,0.034,34.6,51.35,2,-2
fragment18:32972-33133(-),NM_002806.5,57.895,38,16,0,120,7,477,590,7.58e-07,50.0,68.42,-3,3
fragment18:32972-33133(-),NM_025959.3,57.895,38,16,0,120,7,481,594,7.58e-07,50.0,68.42,-3,1
fragment18:32972-33133(-),NM_001321967.2,76.923,26,6,0,78,1,449,526,3.59e-06,47.8,80.77,-3,2
fragment18:32972-33133(-),NM_001321967.2,73.077,26,7,0,2,79,525,448,3.28e-04,41.3,73.08,2,-3
fragment18:32972-33133(-),NM_026487.3,76.923,26,6,0,78,1,422,499,3.59e-06,47.8,80.77,-3,2
fragment18:32972-33133(-),NM_026487.3,69.231,26,8,0,2,79,498,421,6.09e-04,40.4,69.23,2,-3
fragment18:32972-33133(-),NM_000466.3,55.263,38,17,0,117,4,2666,2779,4.91e-06,47.3,68.42,-3,2
fragment18:32972-33133(-),NM_000287.4,86.957,23,3,0,75,7,2243,2311,6.70e-06,46.9,91.30,-3,2
fragment18:32972-33133(-),NM_000287.4,61.538,26,10,0,8,85,2310,2233,0.010,36.4,69.23,2,-1
fragment18:32972-33133(-),NM_145488.2,86.957,23,3,0,75,7,2239,2307,6.70e-06,46.9,91.30,-3,1
fragment18:32972-33133(-),NM_145488.2,69.231,26,8,0,8,85,2306,2229,6.09e-04,40.4,73.08,2,-2
fragment18:32972-33133(-),NM_032116.5,79.167,24,5,0,72,1,962,1033,9.15e-06,46.4,87.50,-3,2
fragment18:32972-33133(-),NM_032116.5,79.167,24,5,0,2,73,1032,961,1.77e-04,42.2,83.33,2,-2
fragment18:32972-33133(-),NM_153572.2,79.167,24,5,0,72,1,857,928,9.15e-06,46.4,87.50,-3,2
fragment18:32972-33133(-),NM_153572.2,79.167,24,5,0,2,73,927,856,1.77e-04,42.2,83.33,2,-3
fragment18:32972-33133(-),NM_001287492.4,61.538,26,10,0,78,1,2075,2152,1.70e-05,45.5,80.77,-3,2
fragment18:32972-33133(-),NM_021891.3,61.538,26,10,0,78,1,1525,1602,1.70e-05,45.5,80.77,-3,1
fragment18:32972-33133(-),NM_007044.4,86.364,22,3,0,72,7,989,1054,3.18e-05,44.6,90.91,-3,2
fragment18:32972-33133(-),NM_007044.4,72.727,22,6,0,8,73,1053,988,0.004,37.7,81.82,2,-3
fragment18:32972-33133(-),NM_011835.3,86.364,22,3,0,72,7,863,928,3.18e-05,44.6,90.91,-3,2
fragment18:32972-33133(-),NM_011835.3,72.727,22,6,0,8,73,927,862,0.005,37.3,77.27,2,-1
fragment18:32972-33133(-),NM_001387690.1,86.364,22,3,0,72,7,1699,1764,4.34e-05,44.2,90.91,-3,1
fragment18:32972-33133(-),NM_001387690.1,72.727,22,6,0,8,73,1763,1698,0.005,37.3,77.27,2,-1
fragment18:32972-33133(-),NM_001368655.1,86.364,22,3,0,72,7,941,1006,4.34e-05,44.2,90.91,-3,2
fragment18:32972-33133(-),NM_001368655.1,72.727,22,6,0,8,73,1005,940,0.010,36.4,77.27,2,-3
fragment18:32972-33133(-),NM_006503.4,60.000,30,12,0,102,13,609,698,5.92e-05,43.7,73.33,-3,3
fragment18:32972-33133(-),NM_011874.2,60.000,30,12,0,102,13,645,734,5.92e-05,43.7,73.33,-3,3
fragment18:32972-33133(-),NM_014109.4,51.429,35,17,0,111,7,1435,1539,1.10e-04,42.8,62.86,-3,1
fragment18:32972-33133(-),NM_027435.3,51.429,35,17,0,111,7,1377,1481,1.10e-04,42.8,62.86,-3,3
fragment18:32972-33133(-),NM_017552.4,51.429,35,17,0,111,7,1620,1724,1.51e-04,42.4,62.86,-3,3
fragment18:32972-33133(-),NM_004869.4,78.261,23,5,0,72,4,722,790,1.51e-04,42.4,86.96,-3,2
fragment18:32972-33133(-),NM_013245.3,78.261,23,5,0,72,4,646,714,1.51e-04,42.4,86.96,-3,1
fragment18:32972-33133(-),NM_126165.2,78.261,23,5,0,72,4,686,754,1.51e-04,42.4,86.96,-3,2
fragment18:32972-33133(-),NM_126165.2,73.913,23,6,0,5,73,753,685,0.010,36.4,73.91,2,-1
fragment18:32972-33133(-),NM_001362349.1,51.429,35,17,0,111,7,1620,1724,1.51e-04,42.4,62.86,-3,3
fragment18:32972-33133(-),NM_001305652.1,39.535,43,26,0,135,7,788,916,1.51e-04,42.4,60.47,-3,2
fragment18:32972-33133(-),NM_009190.2,78.261,23,5,0,72,4,783,851,1.51e-04,42.4,86.96,-3,3
fragment18:32972-33133(-),NM_014946.4,73.913,23,6,0,72,4,1405,1473,2.06e-04,41.9,86.96,-3,1
fragment18:32972-33133(-),NM_001079866.2,41.860,43,25,0,135,7,720,848,2.06e-04,41.9,58.14,-3,3
fragment18:32972-33133(-),NM_001162870.2,73.913,23,6,0,72,4,1420,1488,2.06e-04,41.9,86.96,-3,1
fragment18:32972-33133(-),NM_019685.3,73.913,23,6,0,69,1,315,383,0.001,39.7,78.26,-3,3
fragment18:32972-33133(-),NM_003707.3,73.913,23,6,0,69,1,284,352,0.001,39.7,78.26,-3,2
fragment18:32972-33133(-),NM_018086.4,51.852,27,13,0,81,1,1868,1948,0.003,37.9,70.37,-3,2
fragment18:32972-33133(-),NM_006178.4,46.875,32,17,0,111,16,831,926,0.003,37.9,62.50,-3,3
fragment18:32972-33133(-),NM_008740.4,46.875,32,17,0,111,16,799,894,0.003,37.9,62.50,-3,1
fragment18:32972-33133(-),NM_001267846.1,51.852,27,13,0,81,1,1952,2032,0.003,37.9,70.37,-3,2
fragment18:32972-33133(-),NM_001039211.3,65.217,23,8,0,69,1,1512,1580,0.006,37.0,78.26,-3,3
fragment18:32972-33133(-),NM_031921.6,65.217,23,8,0,69,1,1162,1230,0.006,37.0,78.26,-3,1
fragment18:32972-33133(-),NM_004237.4,78.947,19,4,0,69,13,638,694,0.009,36.6,84.21,-3,2
fragment18:32972-33133(-),NM_027182.2,78.947,19,4,0,69,13,709,765,0.009,36.6,84.21,-3,1
fragment18:32972-33133(-),NM_179203.3,65.217,23,8,0,69,1,1134,1202,0.009,36.6,78.26,-3,3
fragment18:32972-33133(-),NM_001170535.3,60.870,23,9,0,69,1,1149,1217,0.012,36.1,78.26,-3,3
fragment18:32972-33133(-),NM_003187.5,42.424,33,19,0,99,1,16,114,0.030,34.8,60.61,-3,1
fragment18:32972-33133(-),NM_016283.5,42.424,33,19,0,99,1,16,114,0.030,34.8,60.61,-3,1
fragment18:33079-33303(-),NM_006796.3,77.143,70,16,0,218,9,1193,1402,4.27e-31,132,88.57,-3,2
fragment18:33079-33303(-),NM_006796.3,63.014,73,27,0,1,219,1410,1192,1.35e-21,100,71.23,1,-2
fragment18:33079-33303(-),NM_006796.3,34.848,66,43,0,15,212,1396,1199,1.52e-06,50.6,65.15,3,-1
fragment18:33079-33303(-),NM_027130.2,77.143,70,16,0,218,9,1236,1445,4.27e-31,132,88.57,-3,3
fragment18:33079-33303(-),NM_027130.2,64.384,73,26,0,1,219,1453,1235,2.83e-22,102,72.60,1,-1
fragment18:33079-33303(-),NM_054070.3,71.429,70,20,0,218,9,1072,1281,7.44e-30,127,88.57,-3,1
fragment18:33079-33303(-),NM_054070.3,58.904,73,30,0,1,219,1289,1071,1.75e-18,90.2,64.38,1,-3
fragment18:33079-33303(-),NM_054070.3,32.353,68,46,0,15,218,1275,1072,0.011,37.7,47.06,3,-2
fragment18:33079-33303(-),NM_014263.4,73.134,67,18,0,218,18,1144,1344,2.26e-27,119,88.06,-3,1
fragment18:33079-33303(-),NM_014263.4,57.812,64,27,0,28,219,1334,1143,1.48e-14,77.2,65.62,1,-2
fragment18:33079-33303(-),NM_013771.5,73.134,67,18,0,218,18,1161,1361,2.26e-27,119,88.06,-3,3
fragment18:33079-33303(-),NM_013771.5,54.688,64,29,0,28,219,1351,1160,3.34e-13,72.7,64.06,1,-2
fragment18:33079-33303(-),NM_153176.5,60.563,71,28,0,218,6,1070,1282,4.27e-23,105,80.28,-3,2
fragment18:33079-33303(-),NM_153176.5,50.685,73,36,0,1,219,1287,1069,6.22e-13,71.8,60.27,1,-3
fragment18:33079-33303(-),NM_003119.4,60.563,71,28,0,218,6,1066,1278,8.06e-23,104,80.28,-3,1
fragment18:33079-33303(-),NM_003119.4,50.685,73,36,0,1,219,1283,1065,2.17e-12,70.0,60.27,1,-3
fragment18:33079-33303(-),NM_002805.6,55.714,70,31,0,218,9,634,843,1.20e-19,94.1,72.86,-3,1
fragment18:33079-33303(-),NM_002805.6,56.000,50,22,0,1,150,851,702,3.25e-10,57.4,62.00,1,-1
fragment18:33079-33303(-),NM_002805.6,69.231,13,4,0,181,219,671,633,3.25e-10,23.2,84.62,1,-1
fragment18:33079-33303(-),NM_008950.1,55.714,70,31,0,218,9,580,789,1.20e-19,94.1,72.86,-3,1
fragment18:33079-33303(-),NM_008950.1,54.000,50,23,0,1,150,797,648,1.70e-10,56.0,62.00,1,-1
fragment18:33079-33303(-),NM_008950.1,76.923,13,3,0,181,219,617,579,1.70e-10,25.5,84.62,1,-1
fragment18:33079-33303(-),NM_002804.5,56.716,67,29,0,218,18,845,1045,3.11e-19,92.7,71.64,-3,2
fragment18:33079-33303(-),NM_002804.5,49.254,67,34,0,19,219,1044,844,5.92e-10,61.9,56.72,1,-2
fragment18:33079-33303(-),NM_008948.2,56.716,67,29,0,218,18,926,1126,3.11e-19,92.7,71.64,-3,2
fragment18:33079-33303(-),NM_008948.2,52.239,67,32,0,19,219,1125,925,1.70e-10,63.7,58.21,1,-2
fragment18:33079-33303(-),NM_002802.3,53.731,67,31,0,218,18,727,927,8.06e-19,91.3,74.63,-3,1
fragment18:33079-33303(-),NM_002802.3,51.562,64,31,0,28,219,917,726,5.92e-10,61.9,56.25,1,-3
fragment18:33079-33303(-),NM_008947.3,53.731,67,31,0,218,18,689,889,8.06e-19,91.3,74.63,-3,2
fragment18:33079-33303(-),NM_008947.3,48.438,64,33,0,28,219,879,688,2.82e-09,59.6,54.69,1,-3
fragment18:33079-33303(-),NM_006503.4,55.224,67,30,0,218,18,660,860,2.87e-18,89.5,71.64,-3,3
